iter	Passed	Remaining
4774	103149	112869
4775	103168	112845
4776	103187	112821
4777	103204	112794
4778	103222	112769
4779	103244	112747
4780	103263	112724
4781	103283	112699
4782	103301	112674
4783	103318	112648
4784	103336	112623
4785	103359	112602
4786	103380	112580
4787	103399	112555
4788	103418	112531
4789	103439	112509
4790	103461	112487
4791	103483	112466
4792	103500	112440
4793	103519	112415
4794	103538	112392
4795	103561	112371
4796	103581	112347
4797	103599	112322
4798	103617	112297
4799	103636	112272
4800	103657	112251
4801	103676	112226
4802	103695	112202
4803	103712	112175
4804	103730	112149
4805	103749	112125
4806	103769	112102
4807	103787	112076
4808	103804	112050
4809	103822	112024
4810	103841	112000
4811	103862	111977
4812	103890	111963
4813	103907	111937
4814	103927	111913
4815	103948	111891
4816	103972	111872
4817	103991	111847
4818	104008	111821
4819	104026	111795
4820	104049	111776
4821	104067	111750
4822	104084	111724
4823	104101	111697
4824	104119	111671
4825	104137	111647
4826	104158	111624
4827	104175	111598
4828	104194	111573
4829	104212	111547
4830	104229	111521
4831	104249	111498
4832	104268	111474
4833	104286	111449
4834	104304	111423
4835	104322	111398
4836	104345	111377
4837	104363	111352
4838	104386	111333
4839	104408	111311
4840	104426	111285
4841	104447	111264
4842	104469	111242
4843	104486	111216
4844	104504	111191
4845	104523	111166
4846	104546	111146
4847	104564	111121
4848	104581	111095
4849	104599	111069
4850	104616	111043
4851	104635	111018
4852	104655	110995
4853	104673	110970
4854	104691	110945
4855	104709	110919
4856	104727	110894
4857	104747	110871
4858	104765	110846
4859	104783	110820
4860	104800	110794
4861	104818	110768
4862	104841	110749
4863	104861	110725
4864	104879	110699
4865	104896	110673
4866	104913	110647
4867	104932	110623
4868	104956	110604
4869	104976	110581
4870	104994	110555
4871	105011	110529
4872	105029	110504
4873	105049	110481
4874	105068	110456
4875	105086	110431
4876	105091	110392
4877	105108	110366
4878	105127	110342
4879	105148	110319
4880	105166	110294
4881	105185	110270
4882	105201	110242
4883	105218	110216
4884	105241	110196
4885	105258	110170
4886	105276	110144
4887	105292	110118
4888	105310	110092
4889	105329	110068
4890	105352	110047
4891	105379	110032
4892	105400	110010
4893	105437	110004
4894	105487	110012
4895	105506	109988
4896	105525	109964
4897	105546	109942
4898	105547	109899
4899	105566	109875
4900	105585	109851
4901	105601	109824
4902	105622	109801
4903	105642	109778
4904	105660	109753
4905	105663	109713
4906	105682	109688
4907	105697	109660
4908	105716	109635
4909	105736	109613
4910	105757	109590
4911	105777	109567
4912	105793	109540
4913	105811	109515
4914	105834	109494
4915	105853	109471
4916	105871	109446
4917	105876	109407
4918	105893	109381
4919	105911	109355
4920	105938	109339
4921	105965	109323
4922	105990	109305
4923	106012	109284
4924	106037	109267
4925	106058	109244
4926	106078	109221
4927	106094	109195
4928	106112	109169
4929	106135	109148
4930	106153	109123
4931	106154	109082
4932	106173	109057
4933	106191	109032
4934	106208	109006
4935	106229	108984
4936	106247	108959
4937	106267	108935
4938	106285	108910
4939	106302	108885
4940	106324	108864
4941	106344	108840
4942	106369	108822
4943	106393	108804
4944	106413	108780
4945	106436	108760
4946	106466	108747
4947	106494	108732
4948	106532	108728
4949	106569	108722
4950	106628	108738
4951	106661	108729
4952	106688	108713
4953	106713	108695
4954	106736	108675
4955	106766	108661
4956	106792	108645
4957	106821	108631
4958	106857	108624
4959	106882	108606
4960	106912	108593
4961	106943	108581
4962	106966	108561
4963	106993	108545
4964	107024	108532
4965	107050	108516
4966	107077	108500
4967	107100	108480
4968	107123	108460
4969	107149	108442
4970	107176	108427
4971	107199	108407
4972	107225	108389
4973	107249	108371
4974	107279	108357
4975	107307	108342
4976	107330	108322
4977	107334	108283
4978	107359	108265
4979	107390	108252
4980	107412	108231
4981	107440	108217
4982	107462	108195
4983	107485	108175
4984	107503	108150
4985	107525	108129
4986	107546	108107
4987	107570	108087
4988	107588	108063
4989	107592	108023
4990	107609	107997
4991	107626	107971
4992	107646	107948
4993	107665	107924
4994	107683	107898
4995	107699	107872
4996	107717	107847
4997	107736	107822
4998	107759	107802
4999	107778	107778
5000	107796	107753
5001	107813	107726
5002	107831	107702
5003	107851	107678
5004	107870	107654
5005	107887	107628
5006	107903	107602
5007	107921	107577
5008	107941	107554
5009	107962	107531
5010	107982	107508
5011	108007	107490
5012	108025	107465
5013	108044	107441
5014	108065	107418
5015	108082	107392
5016	108099	107367
5017	108117	107341
5018	108136	107317
5019	108157	107295
5020	108176	107271
5021	108198	107250
5022	108219	107228
5023	108240	107206
5024	108262	107185
5025	108281	107161
5026	108309	107146
5027	108335	107128
5028	108367	107117
5029	108391	107098
5030	108419	107083
5031	108450	107070
5032	108472	107050
5033	108493	107028
5034	108515	107007
5035	108538	106986
5036	108557	106962
5037	108583	106945
5038	108605	106924
5039	108626	106901
5040	108636	106869
5041	108656	106846
5042	108676	106823
5043	108697	106800
5044	108717	106778
5045	108739	106757
5046	108761	106735
5047	108786	106717
5048	108809	106697
5049	108832	106677
5050	108855	106657
5051	108878	106637
5052	108901	106617
5053	108926	106598
5054	108949	106578
5055	108976	106562
5056	109002	106545
5057	109027	106526
5058	109048	106505
5059	109075	106488
5060	109095	106465
5061	109118	106445
5062	109141	106425
5063	109161	106402
5064	109164	106362
5065	109182	106337
5066	109200	106312
5067	109220	106289
5068	109241	106267
5069	109266	106249
5070	109285	106225
5071	109304	106201
5072	109313	106167
5073	109335	106146
5074	109359	106127
5075	109385	106109
5076	109417	106098
5077	109442	106080
5078	109468	106063
5079	109503	106054
5080	109537	106045
5081	109572	106036
5082	109601	106022
5083	109632	106009
5084	109664	105998
5085	109691	105981
5086	109734	105981
5087	109765	105968
5088	109795	105955
5089	109829	105945
5090	109862	105935
5091	109897	105926
5092	109953	105937
5093	109977	105918
5094	109999	105897
5095	110027	105881
5096	110049	105860
5097	110070	105839
5098	110093	105818
5099	110112	105794
5100	110132	105771
5101	110156	105751
5102	110175	105728
5103	110196	105705
5104	110215	105681
5105	110236	105659
5106	110256	105636
5107	110273	105610
5108	110291	105585
5109	110311	105561
5110	110332	105540
5111	110363	105527
5112	110381	105502
5113	110400	105478
5114	110419	105454
5115	110439	105431
5116	110458	105406
5117	110477	105383
5118	110497	105360
5119	110515	105334
5120	110540	105316
5121	110557	105291
5122	110574	105265
5123	110597	105244
5124	110617	105221
5125	110637	105198
5126	110656	105174
5127	110674	105149
5128	110697	105128
5129	110717	105106
5130	110738	105084
5131	110757	105059
5132	110774	105034
5133	110796	105012
5134	110818	104991
5135	110844	104974
5136	110865	104952
5137	110887	104931
5138	110910	104910
5139	110937	104893
5140	110961	104874
5141	110984	104854
5142	111007	104834
5143	111031	104815
5144	111051	104792
5145	111074	104771
5146	111096	104750
5147	111118	104729
5148	111140	104708
5149	111161	104685
5150	111182	104664
5151	111204	104642
5152	111226	104621
5153	111253	104604
5154	111275	104583
5155	111298	104563
5156	111319	104541
5157	111344	104522
5158	111373	104508
5159	111412	104503
5160	111443	104490
5161	111476	104479
5162	111497	104457
5163	111520	104437
5164	111546	104419
5165	111573	104402
5166	111605	104390
5167	111632	104374
5168	111664	104362
5169	111692	104347
5170	111721	104332
5171	111743	104311
5172	111766	104290
5173	111787	104268
5174	111818	104255
5175	111847	104241
5176	111886	104236
5177	111922	104227
5178	111961	104222
5179	112001	104217
5180	112033	104206
5181	112042	104172
5182	112066	104152
5183	112094	104136
5184	112120	104119
5185	112168	104122
5186	112197	104108
5187	112224	104090
5188	112251	104074
5189	112285	104063
5190	112349	104081
5191	112386	104074
5192	112416	104060
5193	112437	104037
5194	112457	104014
5195	112466	103981
5196	112487	103959
5197	112509	103938
5198	112533	103919
5199	112560	103901
5200	112581	103880
5201	112607	103862
5202	112629	103841
5203	112651	103819
5204	112681	103805
5205	112708	103789
5206	112733	103770
5207	112766	103758
5208	112795	103744
5209	112818	103723
5210	112838	103700
5211	112866	103684
5212	112890	103664
5213	112911	103642
5214	112937	103625
5215	112968	103611
5216	112990	103590
5217	113014	103571
5218	113041	103554
5219	113067	103537
5220	113092	103518
5221	113115	103497
5222	113137	103476
5223	113158	103453
5224	113185	103437
5225	113209	103418
5226	113235	103400
5227	113256	103377
5228	113281	103359
5229	113303	103338
5230	113327	103318
5231	113350	103298
5232	113378	103281
5233	113400	103260
5234	113422	103239
5235	113465	103236
5236	113507	103234
5237	113538	103221
5238	113566	103205
5239	113589	103184
5240	113610	103161
5241	113628	103136
5242	113647	103112
5243	113664	103086
5244	113682	103062
5245	113700	103036
5246	113720	103013
5247	113740	102990
5248	113758	102965
5249	113776	102940
5250	113779	102902
5251	113797	102877
5252	113821	102857
5253	113840	102833
5254	113859	102809
5255	113878	102785
5256	113895	102759
5257	113917	102738
5258	113938	102715
5259	113956	102691
5260	113975	102666
5261	113993	102641
5262	114016	102620
5263	114033	102595
5264	114051	102570
5265	114071	102546
5266	114089	102522
5267	114105	102495
5268	114124	102471
5269	114142	102446
5270	114162	102423
5271	114180	102398
5272	114202	102377
5273	114222	102354
5274	114240	102328
5275	114260	102306
5276	114277	102280
5277	114298	102257
5278	114329	102244
5279	114355	102226
5280	114385	102213
5281	114414	102197
5282	114439	102178
5283	114466	102162
5284	114493	102145
5285	114513	102122
5286	114536	102101
5287	114564	102085
5288	114584	102062
5289	114608	102042
5290	114628	102019
5291	114633	101983
5292	114654	101960
5293	114677	101939
5294	114706	101925
5295	114734	101909
5296	114760	101891
5297	114788	101875
5298	114811	101854
5299	114837	101837
5300	114864	101820
5301	114886	101798
5302	114916	101784
5303	114943	101767
5304	114969	101749
5305	114998	101734
5306	115027	101719
5307	115028	101678
5308	115061	101667
5309	115082	101645
5310	115108	101627
5311	115119	101596
5312	115146	101579
5313	115152	101543
5314	115173	101521
5315	115192	101497
5316	115211	101473
5317	115229	101448
5318	115251	101427
5319	115272	101404
5320	115289	101379
5321	115309	101355
5322	115326	101330
5323	115345	101306
5324	115372	101289
5325	115396	101269
5326	115423	101253
5327	115471	101253
5328	115495	101234
5329	115524	101219
5330	115555	101205
5331	115576	101183
5332	115601	101164
5333	115634	101153
5334	115685	101156
5335	115722	101148
5336	115760	101141
5337	115789	101126
5338	115826	101117
5339	115866	101111
5340	115911	101110
5341	115952	101105
5342	115994	101101
5343	116066	101123
5344	116126	101135
5345	116196	101155
5346	116233	101147
5347	116272	101140
5348	116302	101126
5349	116346	101123
5350	116383	101115
5351	116423	101108
5352	116469	101108
5353	116550	101137
5354	116641	101176
5355	116709	101195
5356	116793	101226
5357	116878	101259
5358	116978	101305
5359	117009	101291
5360	117037	101275
5361	117064	101257
5362	117086	101236
5363	117115	101220
5364	117157	101215
5365	117228	101236
5366	117279	101239
5367	117314	101229
5368	117344	101214
5369	117403	101224
5370	117439	101215
5371	117464	101196
5372	117482	101171
5373	117507	101151
5374	117528	101129
5375	117548	101105
5376	117572	101085
5377	117595	101064
5378	117621	101046
5379	117670	101047
5380	117694	101027
5381	117723	101012
5382	117730	100977
5383	117768	100969
5384	117794	100951
5385	117822	100934
5386	117845	100913
5387	117868	100892
5388	117893	100873
5389	117922	100857
5390	117946	100837
5391	117968	100816
5392	117990	100793
5393	118019	100778
5394	118043	100758
5395	118067	100737
5396	118094	100720
5397	118121	100703
5398	118151	100687
5399	118173	100666
5400	118199	100648
5401	118223	100627
5402	118251	100611
5403	118288	100601
5404	118331	100598
5405	118358	100580
5406	118385	100562
5407	118408	100541
5408	118442	100530
5409	118486	100527
5410	118537	100529
5411	118571	100518
5412	118605	100506
5413	118642	100497
5414	118685	100493
5415	118722	100484
5416	118760	100475
5417	118796	100466
5418	118829	100453
5419	118858	100437
5420	118891	100425
5421	118929	100416
5422	118961	100403
5423	118984	100382
5424	119003	100357
5425	119006	100319
5426	119027	100297
5427	119058	100282
5428	119087	100266
5429	119120	100254
5430	119190	100272
5431	119259	100290
5432	119312	100294
5433	119354	100289
5434	119404	100291
5435	119445	100285
5436	119472	100267
5437	119499	100249
5438	119524	100229
5439	119552	100212
5440	119580	100196
5441	119614	100183
5442	119650	100174
5443	119678	100157
5444	119719	100151
5445	119755	100141
5446	119830	100163
5447	119914	100192
5448	119971	100200
5449	120028	100207
5450	120085	100214
5451	120159	100235
5452	120191	100221
5453	120216	100202
5454	120276	100211
5455	120364	100244
5456	120419	100250
5457	120468	100251
5458	120549	100277
5459	120590	100271
5460	120663	100291
5461	120701	100282
5462	120730	100266
5463	120783	100269
5464	120872	100303
5465	120937	100316
5466	120991	100320
5467	121068	100344
5468	121120	100346
5469	121151	100331
5470	121187	100321
5471	121229	100315
5472	121259	100299
5473	121300	100293
5474	121341	100287
5475	121400	100295
5476	121459	100303
5477	121507	100302
5478	121613	100349
5479	121710	100388
5480	121823	100441
5481	121881	100449
5482	121946	100461
5483	122037	100495
5484	122122	100525
5485	122209	100556
5486	122284	100577
5487	122336	100579
5488	122366	100564
5489	122409	100558
5490	122469	100566
5491	122532	100578
5492	122583	100579
5493	122613	100563
5494	122671	100570
5495	122742	100588
5496	122774	100573
5497	122837	100584
5498	122894	100590
5499	122954	100599
5500	123016	100609
5501	123083	100623
5502	123132	100622
5503	123225	100658
5504	123305	100683
5505	123378	100701
5506	123418	100693
5507	123488	100710
5508	123548	100717
5509	123583	100706
5510	123614	100690
5511	123644	100674
5512	123666	100651
5513	123684	100625
5514	123705	100602
5515	123725	100577
5516	123741	100550
5517	123760	100524
5518	123783	100502
5519	123809	100483
5520	123832	100460
5521	123856	100440
5522	123874	100414
5523	123893	100388
5524	123913	100364
5525	123932	100338
5526	123934	100300
5527	123950	100272
5528	123968	100246
5529	123988	100222
5530	124010	100199
5531	124029	100174
5532	124050	100150
5533	124070	100126
5534	124092	100103
5535	124116	100082
5536	124122	100046
5537	124144	100024
5538	124166	100001
5539	124184	99975
5540	124202	99949
5541	124238	99938
5542	124259	99914
5543	124281	99891
5544	124292	99859
5545	124314	99836
5546	124336	99814
5547	124356	99790
5548	124379	99768
5549	124399	99744
5550	124418	99718
5551	124444	99698
5552	124468	99678
5553	124492	99656
5554	124523	99641
5555	124543	99616
5556	124570	99598
5557	124586	99570
5558	124609	99548
5559	124640	99533
5560	124683	99526
5561	124716	99512
5562	124741	99493
5563	124764	99470
5564	124787	99448
5565	124811	99427
5566	124832	99404
5567	124858	99384
5568	124881	99362
5569	124900	99337
5570	124921	99313
5571	124939	99288
5572	124941	99248
5573	124961	99224
5574	124979	99198
5575	125000	99175
5576	125043	99169
5577	125068	99149
5578	125090	99125
5579	125112	99103
5580	125137	99083
5581	125170	99068
5582	125204	99055
5583	125232	99037
5584	125257	99017
5585	125283	98997
5586	125306	98975
5587	125329	98953
5588	125356	98935
5589	125380	98913
5590	125405	98893
5591	125428	98871
5592	125449	98848
5593	125475	98828
5594	125502	98809
5595	125534	98794
5596	125567	98780
5597	125593	98761
5598	125627	98747
5599	125654	98728
5600	125674	98703
5601	125692	98678
5602	125711	98653
5603	125733	98630
5604	125755	98607
5605	125779	98586
5606	125807	98568
5607	125830	98546
5608	125858	98528
5609	125934	98547
5610	125969	98535
5611	125997	98517
5612	126033	98505
5613	126060	98486
5614	126086	98466
5615	126113	98447
5616	126135	98424
5617	126164	98407
5618	126187	98385
5619	126226	98375
5620	126254	98357
5621	126283	98340
5622	126310	98321
5623	126311	98282
5624	126343	98266
5625	126363	98242
5626	126382	98217
5627	126400	98191
5628	126417	98164
5629	126435	98139
5630	126457	98116
5631	126474	98089
5632	126493	98064
5633	126517	98043
5634	126536	98017
5635	126557	97994
5636	126578	97971
5637	126596	97944
5638	126615	97920
5639	126635	97895
5640	126636	97856
5641	126646	97824
5642	126665	97799
5643	126681	97771
5644	126700	97746
5645	126719	97721
5646	126739	97697
5647	126759	97672
5648	126778	97648
5649	126796	97622
5650	126815	97597
5651	126833	97570
5652	126853	97546
5653	126871	97521
5654	126889	97495
5655	126908	97470
5656	126927	97445
5657	126953	97425
5658	126974	97401
5659	126995	97378
5660	127018	97356
5661	127042	97335
5662	127065	97313
5663	127067	97275
5664	127090	97253
5665	127112	97229
5666	127133	97206
5667	127162	97188
5668	127185	97166
5669	127208	97145
5670	127228	97120
5671	127254	97100
5672	127280	97081
5673	127299	97056
5674	127327	97037
5675	127361	97024
5676	127399	97014
5677	127400	96975
5678	127424	96954
5679	127425	96915
5680	127443	96889
5681	127467	96867
5682	127486	96842
5683	127509	96821
5684	127535	96801
5685	127558	96779
5686	127580	96756
5687	127603	96734
5688	127630	96715
5689	127653	96693
5690	127677	96672
5691	127704	96653
5692	127727	96631
5693	127750	96609
5694	127774	96588
5695	127795	96564
5696	127815	96540
5697	127834	96515
5698	127853	96490
5699	127870	96463
5700	127888	96437
5701	127910	96414
5702	127930	96390
5703	127954	96369
5704	127979	96348
5705	128008	96331
5706	128032	96310
5707	128064	96295
5708	128091	96275
5709	128113	96253
5710	128114	96214
5711	128135	96191
5712	128155	96167
5713	128177	96144
5714	128212	96131
5715	128241	96113
5716	128264	96091
5717	128287	96069
5718	128308	96046
5719	128334	96026
5720	128357	96004
5721	128380	95982
5722	128400	95958
5723	128420	95934
5724	128439	95909
5725	128449	95877
5726	128468	95852
5727	128489	95828
5728	128508	95803
5729	128531	95781
5730	128553	95758
5731	128574	95735
5732	128595	95711
5733	128614	95686
5734	128636	95664
5735	128653	95637
5736	128672	95613
5737	128693	95589
5738	128712	95564
5739	128729	95538
5740	128748	95512
5741	128765	95486
5742	128786	95462
5743	128803	95436
5744	128819	95409
5745	128837	95383
5746	128852	95356
5747	128871	95331
5748	128891	95306
5749	128909	95280
5750	128926	95254
5751	128945	95229
5752	128962	95202
5753	128980	95177
5754	128997	95150
5755	129014	95124
5756	129031	95098
5757	129049	95072
5758	129068	95047
5759	129087	95022
5760	129104	94996
5761	129122	94970
5762	129140	94945
5763	129158	94919
5764	129178	94894
5765	129197	94870
5766	129215	94844
5767	129234	94819
5768	129256	94796
5769	129282	94777
5770	129300	94751
5771	129317	94725
5772	129336	94700
5773	129354	94674
5774	129374	94650
5775	129393	94625
5776	129411	94600
5777	129428	94573
5778	129445	94547
5779	129463	94521
5780	129484	94498
5781	129503	94473
5782	129522	94448
5783	129539	94422
5784	129557	94396
5785	129568	94365
5786	129569	94327
5787	129589	94303
5788	129607	94278
5789	129625	94252
5790	129642	94226
5791	129659	94199
5792	129682	94178
5793	129703	94154
5794	129720	94128
5795	129760	94118
5796	129797	94107
5797	129819	94084
5798	129837	94059
5799	129854	94032
5800	129876	94010
5801	129894	93984
5802	129913	93959
5803	129930	93932
5804	129946	93906
5805	129965	93881
5806	129985	93857
5807	130003	93831
5808	130022	93806
5809	130041	93781
5810	130057	93755
5811	130078	93732
5812	130096	93706
5813	130114	93680
5814	130131	93654
5815	130149	93629
5816	130154	93593
5817	130180	93574
5818	130208	93556
5819	130226	93530
5820	130245	93505
5821	130263	93480
5822	130283	93456
5823	130300	93429
5824	130301	93392
5825	130320	93367
5826	130338	93342
5827	130356	93316
5828	130377	93292
5829	130395	93267
5830	130414	93242
5831	130432	93217
5832	130449	93190
5833	130468	93166
5834	130491	93144
5835	130509	93118
5836	130526	93092
5837	130545	93067
5838	130546	93030
5839	130565	93005
5840	130585	92981
5841	130607	92958
5842	130631	92937
5843	130648	92911
5844	130671	92889
5845	130690	92864
5846	130709	92840
5847	130728	92815
5848	130746	92789
5849	130765	92765
5850	130783	92740
5851	130799	92713
5852	130820	92689
5853	130839	92664
5854	130857	92639
5855	130882	92618
5856	130901	92594
5857	130920	92569
5858	130937	92543
5859	130955	92518
5860	130976	92494
5861	130977	92457
5862	130995	92431
5863	131014	92407
5864	131033	92382
5865	131050	92356
5866	131071	92333
5867	131093	92310
5868	131112	92285
5869	131129	92259
5870	131134	92225
5871	131153	92200
5872	131177	92179
5873	131196	92154
5874	131217	92131
5875	131233	92104
5876	131253	92080
5877	131273	92056
5878	131292	92031
5879	131311	92007
5880	131330	91982
5881	131345	91955
5882	131365	91931
5883	131385	91907
5884	131404	91882
5885	131422	91857
5886	131438	91830
5887	131457	91806
5888	131475	91780
5889	131495	91756
5890	131515	91732
5891	131532	91706
5892	131550	91681
5893	131569	91656
5894	131586	91630
5895	131604	91605
5896	131622	91579
5897	131638	91553
5898	131659	91530
5899	131678	91505
5900	131695	91479
5901	131712	91453
5902	131729	91427
5903	131746	91401
5904	131768	91378
5905	131786	91353
5906	131835	91349
5907	131880	91342
5908	131913	91328
5909	131950	91315
5910	131981	91299
5911	132000	91275
5912	132018	91249
5913	132036	91224
5914	132055	91199
5915	132075	91176
5916	132093	91150
5917	132110	91124
5918	132127	91098
5919	132151	91077
5920	132179	91059
5921	132202	91037
5922	132222	91013
5923	132239	90987
5924	132257	90961
5925	132278	90938
5926	132296	90913
5927	132314	90887
5928	132331	90862
5929	132355	90840
5930	132376	90818
5931	132401	90797
5932	132421	90773
5933	132438	90747
5934	132455	90721
5935	132479	90699
5936	132498	90675
5937	132523	90655
5938	132546	90633
5939	132570	90612
5940	132594	90591
5941	132617	90569
5942	132638	90546
5943	132660	90523
5944	132681	90500
5945	132713	90484
5946	132735	90462
5947	132737	90425
5948	132758	90402
5949	132779	90379
5950	132801	90356
5951	132831	90339
5952	132858	90320
5953	132891	90305
5954	132924	90290
5955	132958	90276
5956	132987	90258
5957	133020	90242
5958	133051	90227
5959	133079	90208
5960	133102	90186
5961	133127	90165
5962	133151	90144
5963	133182	90128
5964	133212	90111
5965	133219	90078
5966	133243	90057
5967	133270	90038
5968	133292	90015
5969	133316	89994
5970	133338	89971
5971	133358	89947
5972	133379	89924
5973	133407	89906
5974	133428	89882
5975	133447	89858
5976	133471	89837
5977	133500	89819
5978	133526	89799
5979	133543	89773
5980	133561	89748
5981	133579	89722
5982	133601	89700
5983	133626	89679
5984	133669	89671
5985	133710	89661
5986	133737	89642
5987	133789	89640
5988	133820	89623
5989	133834	89595
5990	133859	89574
5991	133881	89552
5992	133902	89529
5993	133922	89505
5994	133945	89482
5995	133968	89461
5996	133990	89438
5997	133991	89402
5998	134015	89381
5999	134038	89359
6000	134063	89338
6001	134069	89304
6002	134090	89281
6003	134113	89260
6004	134164	89256
6005	134195	89240
6006	134219	89218
6007	134254	89205
6008	134283	89187
6009	134312	89169
6010	134362	89165
6011	134400	89153
6012	134446	89146
6013	134493	89140
6014	134546	89138
6015	134595	89133
6016	134619	89112
6017	134642	89090
6018	134666	89069
6019	134696	89051
6020	134720	89030
6021	134744	89009
6022	134768	88987
6023	134795	88968
6024	134795	88931
6025	134860	88937
6026	134901	88927
6027	134931	88909
6028	134964	88894
6029	134986	88871
6030	135007	88848
6031	135029	88825
6032	135050	88802
6033	135069	88777
6034	135089	88753
6035	135107	88728
6036	135125	88703
6037	135144	88678
6038	135162	88653
6039	135180	88628
6040	135205	88607
6041	135225	88583
6042	135246	88560
6043	135264	88535
6044	135282	88509
6045	135301	88485
6046	135318	88459
6047	135335	88433
6048	135357	88411
6049	135378	88387
6050	135397	88362
6051	135418	88339
6052	135437	88314
6053	135454	88289
6054	135473	88265
6055	135495	88242
6056	135512	88216
6057	135530	88191
6058	135548	88165
6059	135564	88139
6060	135584	88115
6061	135602	88090
6062	135620	88065
6063	135639	88040
6064	135662	88018
6065	135688	87998
6066	135721	87983
6067	135754	87967
6068	135786	87951
6069	135813	87932
6070	135837	87910
6071	135857	87886
6072	135878	87863
6073	135907	87845
6074	135940	87830
6075	135993	87827
6076	135995	87792
6077	136026	87775
6078	136050	87753
6079	136074	87732
6080	136104	87715
6081	136145	87704
6082	136179	87689
6083	136202	87667
6084	136205	87632
6085	136231	87612
6086	136259	87594
6087	136282	87571
6088	136286	87537
6089	136309	87515
6090	136336	87495
6091	136357	87472
6092	136380	87450
6093	136401	87427
6094	136431	87410
6095	136456	87389
6096	136477	87366
6097	136502	87345
6098	136503	87309
6099	136523	87285
6100	136546	87263
6101	136573	87244
6102	136599	87223
6103	136620	87200
6104	136644	87179
6105	136669	87158
6106	136693	87137
6107	136720	87118
6108	136744	87096
6109	136768	87075
6110	136790	87052
6111	136819	87034
6112	136836	87008
6113	136855	86984
6114	136873	86958
6115	136891	86933
6116	136909	86908
6117	136925	86882
6118	136943	86857
6119	136959	86830
6120	136977	86805
6121	136996	86781
6122	137016	86757
6123	137037	86734
6124	137058	86710
6125	137059	86674
6126	137077	86649
6127	137092	86622
6128	137093	86586
6129	137111	86561
6130	137128	86535
6131	137146	86510
6132	137163	86484
6133	137182	86460
6134	137199	86434
6135	137216	86409
6136	137233	86383
6137	137250	86357
6138	137267	86331
6139	137286	86306
6140	137304	86282
6141	137324	86258
6142	137342	86233
6143	137359	86207
6144	137377	86182
6145	137382	86149
6146	137400	86123
6147	137418	86098
6148	137435	86073
6149	137453	86047
6150	137469	86021
6151	137486	85996
6152	137505	85971
6153	137522	85945
6154	137539	85920
6155	137556	85894
6156	137574	85869
6157	137593	85844
6158	137610	85819
6159	137611	85783
6160	137630	85759
6161	137646	85733
6162	137663	85707
6163	137680	85681
6164	137698	85657
6165	137717	85632
6166	137724	85600
6167	137744	85576
6168	137765	85553
6169	137773	85522
6170	137813	85510
6171	137851	85498
6172	137876	85477
6173	137897	85454
6174	137914	85428
6175	137931	85403
6176	137948	85377
6177	137966	85352
6178	137988	85329
6179	138005	85304
6180	138022	85278
6181	138039	85253
6182	138057	85228
6183	138074	85202
6184	138091	85176
6185	138112	85153
6186	138135	85131
6187	138152	85106
6188	138172	85082
6189	138195	85060
6190	138217	85038
6191	138235	85013
6192	138252	84987
6193	138269	84961
6194	138289	84937
6195	138306	84912
6196	138323	84886
6197	138340	84861
6198	138357	84835
6199	138374	84810
6200	138391	84784
6201	138408	84759
6202	138426	84733
6203	138446	84710
6204	138463	84685
6205	138484	84661
6206	138501	84636
6207	138518	84610
6208	138536	84585
6209	138554	84560
6210	138573	84536
6211	138593	84512
6212	138615	84490
6213	138642	84470
6214	138676	84455
6215	138707	84438
6216	138729	84415
6217	138751	84393
6218	138773	84370
6219	138798	84349
6220	138822	84329
6221	138844	84306
6222	138866	84284
6223	138886	84260
6224	138909	84238
6225	138945	84224
6226	138997	84219
6227	139033	84206
6228	139068	84191
6229	139107	84178
6230	139139	84162
6231	139165	84142
6232	139194	84123
6233	139219	84103
6234	139243	84082
6235	139278	84067
6236	139314	84053
6237	139332	84028
6238	139363	84011
6239	139394	83993
6240	139430	83979
6241	139459	83961
6242	139486	83942
6243	139516	83924
6244	139547	83907
6245	139575	83888
6246	139599	83866
6247	139622	83844
6248	139643	83821
6249	139663	83797
6250	139683	83774
6251	139707	83753
6252	139729	83730
6253	139749	83706
6254	139770	83683
6255	139791	83660
6256	139812	83637
6257	139832	83613
6258	139853	83590
6259	139877	83569
6260	139899	83546
6261	139920	83523
6262	139943	83501
6263	139967	83479
6264	139992	83459
6265	140013	83436
6266	140043	83418
6267	140070	83398
6268	140095	83377
6269	140134	83365
6270	140157	83343
6271	140181	83321
6272	140193	83293
6273	140215	83271
6274	140216	83236
6275	140240	83214
6276	140274	83199
6277	140309	83184
6278	140331	83161
6279	140353	83139
6280	140356	83105
6281	140357	83070
6282	140380	83048
6283	140432	83043
6284	140442	83014
6285	140489	83006
6286	140525	82991
6287	140549	82970
6288	140575	82950
6289	140601	82930
6290	140623	82907
6291	140657	82892
6292	140678	82869
6293	140725	82860
6294	140756	82843
6295	140780	82822
6296	140809	82803
6297	140848	82791
6298	140883	82776
6299	140911	82757
6300	140945	82741
6301	140990	82733
6302	141019	82714
6303	141058	82701
6304	141087	82683
6305	141133	82674
6306	141182	82667
6307	141239	82665
6308	141282	82655
6309	141320	82642
6310	141345	82621
6311	141367	82598
6312	141387	82574
6313	141411	82553
6314	141434	82531
6315	141455	82508
6316	141476	82484
6317	141499	82463
6318	141530	82445
6319	141585	82442
6320	141615	82424
6321	141642	82404
6322	141676	82389
6323	141722	82380
6324	141747	82359
6325	141778	82341
6326	141800	82319
6327	141824	82297
